subdivision,year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,annual_rainfall_mm,ANNUAL_COMPUTED,monsoon_jjas_rainfall_mm,monsoon_intensity_ratio,baseline_normal_annual_rainfall_mm,baseline_normal_monsoon_rainfall_mm,baseline_monsoon_intensity_ratio
UTTARAKHAND,1907,49.4,131.6,144.4,41.7,57.6,74.8,342.3,323.8,28.2,0.4,0.0,0.1,1194.4,1194.3,769.1000000000001,0.644,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1908,49.4,74.6,6.3,31.8,46.3,144.9,411.4,423.5,56.2,2.5,2.6,6.6,1256.2,1256.1,1036.0,0.8248,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1909,75.8,43.1,8.7,64.6,16.5,306.5,565.8,464.2,94.4,8.0,0.7,69.5,1717.7,1717.8000000000002,1430.9,0.833,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1910,34.6,38.8,12.1,21.4,59.3,231.0,505.6,526.8,253.9,264.6,8.4,7.4,1963.9,1963.9,1517.3000000000002,0.7726,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1911,211.4,4.2,190.3,20.4,19.5,204.1,149.3,381.9,266.4,19.7,75.7,0.0,1542.9,1542.9,1001.6999999999999,0.6492,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1912,79.0,31.1,44.5,27.8,51.4,103.1,333.5,423.2,259.3,2.2,26.9,12.3,1394.5,1394.3,1119.1,0.8026,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1913,11.4,91.8,70.3,24.4,98.3,289.1,261.8,188.7,49.5,12.1,7.3,32.9,1137.6,1137.6,789.1000000000001,0.6937,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1914,0.9,119.9,115.7,50.2,82.3,141.3,563.3,377.8,439.6,27.1,22.3,0.5,1940.9,1940.8999999999999,1522.0,0.7842,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1915,32.4,126.3,101.0,40.6,57.2,129.8,370.2,539.9,178.3,12.9,0.0,12.6,1601.3,1601.2,1218.2,0.7608,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1916,3.9,35.6,1.9,20.6,49.0,373.8,432.3,397.7,280.1,83.8,0.0,0.0,1678.8,1678.7,1483.9,0.884,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1917,7.6,55.4,64.9,80.1,118.2,298.1,561.2,372.7,405.7,115.8,0.0,23.3,2102.9,2103.0000000000005,1637.7,0.7787,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1918,17.2,0.0,73.9,85.6,46.5,237.6,225.8,397.2,101.0,4.0,18.4,8.2,1215.2,1215.4,961.5999999999999,0.7912,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1919,158.9,46.7,44.1,40.2,51.0,278.4,372.5,295.9,242.6,14.2,9.7,29.1,1583.1,1583.2999999999997,1189.3999999999999,0.7512,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1920,6.1,52.7,100.7,10.0,65.3,221.7,472.5,307.1,76.9,12.9,0.0,2.6,1328.4,1328.5,1078.2,0.8116,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1921,101.0,5.6,12.5,19.7,3.6,364.1,329.3,652.8,299.5,55.8,0.2,4.7,1848.7,1848.8,1645.7,0.8901,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1922,86.4,34.4,11.7,21.0,12.1,125.1,507.1,685.2,320.9,3.8,1.3,51.1,1860.0,1860.1,1638.3000000000002,0.8808,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1923,80.5,146.6,18.5,10.8,26.9,84.8,372.5,427.9,289.9,69.4,10.0,45.1,1582.9,1582.9,1175.1,0.7424,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1924,42.5,60.1,27.7,6.8,43.4,39.4,450.2,414.0,651.5,128.1,0.6,62.8,1927.1,1927.0999999999997,1555.1,0.807,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1925,34.3,17.7,11.7,43.5,57.0,309.1,554.5,384.5,65.9,20.1,36.7,0.0,1535.0,1535.0,1314.0,0.856,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1926,22.0,28.2,143.0,52.0,57.8,34.8,475.3,400.7,133.3,10.2,22.0,2.0,1381.2,1381.3,1044.1,0.7559,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1927,13.7,121.8,53.2,24.5,66.8,210.2,308.9,516.8,159.9,120.8,43.7,9.5,1649.9,1649.8,1195.8,0.7248,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1928,89.5,150.1,27.2,40.2,18.6,114.5,468.0,251.4,29.7,6.3,17.4,28.9,1241.9,1241.8000000000002,863.6,0.6954,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1929,52.9,33.2,16.9,21.7,20.6,138.7,279.7,403.2,65.2,44.5,0.0,135.5,1212.2,1212.1000000000001,886.8,0.7316,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1930,65.7,72.7,52.1,34.8,39.6,126.5,399.7,348.3,76.5,21.6,8.1,25.6,1271.2,1271.1999999999998,951.0,0.7481,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1931,7.8,89.9,45.1,1.9,56.9,55.0,319.1,307.2,335.3,105.8,6.8,3.4,1334.1,1334.2,1016.5999999999999,0.762,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1932,1.9,18.5,34.3,12.8,27.0,95.7,343.5,438.9,326.9,6.3,5.5,58.4,1369.6,1369.7,1205.0,0.8798,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1933,51.7,67.2,23.4,52.6,89.4,227.0,466.8,337.3,151.2,128.0,0.0,1.2,1595.8,1595.8000000000002,1182.3,0.7409,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1934,66.3,10.4,21.0,8.6,20.6,201.7,459.4,410.4,97.1,1.6,0.5,41.5,1339.0,1339.1,1168.6,0.8727,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1935,93.0,34.5,26.7,37.8,4.2,44.0,385.1,308.1,174.8,3.6,8.8,16.5,1137.2,1137.1,912.0,0.802,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1936,6.9,54.7,42.2,33.6,92.8,345.1,570.8,390.4,241.2,19.8,2.1,112.7,1912.3,1912.3,1547.5,0.8092,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1937,10.5,149.3,7.2,43.9,47.6,172.7,398.7,439.6,211.7,15.8,2.0,34.5,1533.6,1533.5,1222.7,0.7973,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1938,122.5,85.4,7.5,4.5,37.0,293.6,459.2,396.4,110.8,11.4,0.8,0.1,1529.3,1529.1999999999998,1259.9999999999998,0.824,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1939,21.1,82.1,39.2,15.5,9.1,213.1,352.9,199.3,186.2,24.2,0.0,0.0,1142.6,1142.7,951.5,0.8327,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1940,49.2,100.5,57.3,21.8,44.2,136.0,395.1,300.0,82.6,1.4,0.4,35.3,1223.7,1223.8,913.7,0.7466,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1941,58.2,37.3,14.0,4.4,67.4,200.3,171.5,354.1,95.7,32.3,0.5,25.9,1061.6,1061.6000000000001,821.6000000000001,0.7739,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1942,109.0,81.8,17.6,53.4,34.9,191.5,481.0,455.8,223.8,1.0,0.1,61.6,1711.4,1711.4999999999998,1352.1,0.79,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1943,61.2,17.6,27.8,53.5,15.9,134.4,283.2,590.9,181.4,0.2,0.1,0.3,1366.7,1366.5,1189.9,0.8708,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1944,76.6,72.0,62.6,51.2,18.4,192.0,354.4,194.7,144.5,21.4,0.7,10.3,1198.9,1198.8,885.5999999999999,0.7387,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1945,120.2,4.5,39.3,42.7,16.5,90.6,468.6,379.8,391.8,92.0,0.1,1.8,1648.0,1647.8999999999999,1330.8,0.8076,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1946,0.5,47.9,20.4,64.8,121.5,193.1,565.1,311.5,114.9,48.7,18.2,20.1,1526.7,1526.7,1184.6000000000001,0.7759,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1947,46.8,52.2,47.7,1.6,49.0,126.8,383.4,274.2,350.5,16.6,0.4,10.8,1359.8,1360.0,1134.9,0.8345,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1948,1.6,103.0,121.6,23.8,35.1,53.2,337.1,592.5,205.1,50.7,3.1,8.7,1535.4,1535.5,1187.8999999999999,0.7736,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1949,7.3,135.5,32.4,29.0,59.7,52.4,450.2,414.5,204.0,22.2,0.2,4.8,1412.1,1412.2,1121.1,0.7939,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1950,59.5,30.3,55.0,2.7,40.2,240.1,492.8,493.4,160.8,2.7,0.0,6.6,1584.1,1584.1,1387.1,0.8756,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1951,54.0,41.8,46.8,30.7,61.7,74.0,200.9,403.0,204.2,13.5,43.8,0.1,1174.3,1174.4999999999998,882.0999999999999,0.751,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1952,39.4,61.1,125.5,19.9,34.8,241.0,346.1,506.4,82.4,11.2,3.6,6.4,1477.8,1477.8000000000002,1175.9,0.7957,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1953,118.1,14.8,18.3,34.7,71.2,181.8,617.5,338.9,125.8,9.8,0.0,35.0,1565.8,1565.9,1263.9999999999998,0.8072,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1954,117.9,155.7,22.3,5.2,27.6,111.6,472.6,567.3,217.2,148.6,3.4,13.4,1862.9,1862.8000000000002,1368.7,0.7348,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1955,84.7,14.2,51.9,41.1,19.8,151.4,356.1,429.0,236.3,271.2,0.0,11.3,1666.9,1667.0,1172.8,0.7035,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1956,40.5,24.9,105.3,15.1,132.4,213.9,466.4,359.3,182.7,370.4,5.9,26.1,1943.0,1942.9,1222.3,0.6291,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1957,166.4,6.6,77.5,73.3,75.9,113.4,532.1,286.5,308.3,57.7,20.1,62.9,1780.7,1780.7,1240.3,0.6965,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1958,59.2,16.5,38.7,23.3,26.3,95.3,436.6,436.2,233.4,78.9,2.5,52.1,1499.0,1499.0000000000002,1201.5,0.8015,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1959,68.0,93.3,58.1,20.3,49.0,118.8,483.5,442.3,294.6,87.9,26.2,0.9,1743.0,1742.9000000000003,1339.1999999999998,0.7684,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1960,80.0,1.4,97.1,33.5,24.0,132.4,466.7,420.7,189.2,76.6,2.2,16.3,1540.1,1540.1,1209.0,0.785,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1961,126.3,133.7,24.1,20.5,41.0,181.2,490.1,511.6,226.4,122.7,13.1,57.5,1948.3,1948.2,1409.3000000000002,0.7234,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1962,79.5,86.3,68.7,27.3,21.5,150.9,402.2,398.2,341.5,8.6,29.0,33.9,1647.4,1647.6000000000001,1292.8,0.7847,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1963,17.4,35.5,130.9,51.4,49.3,193.1,360.9,523.4,345.1,10.8,43.9,40.2,1802.0,1801.9,1422.5,0.7894,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1964,89.7,72.5,75.0,48.4,95.2,162.7,463.8,402.0,327.6,1.3,0.0,31.3,1769.6,1769.5,1356.1,0.7664,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1965,44.4,159.5,119.3,62.1,44.1,50.3,388.0,302.8,87.5,33.0,11.8,2.9,1305.7,1305.7,828.6,0.6346,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1966,3.2,86.6,48.9,17.8,76.7,270.0,363.0,410.3,125.7,35.1,15.3,13.3,1465.8,1465.8999999999999,1169.0,0.7975,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1967,11.0,35.0,112.5,26.0,23.2,122.6,436.3,518.7,146.5,22.0,22.4,79.9,1556.2,1556.1000000000001,1224.1,0.7866,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1968,173.1,122.8,62.9,49.0,15.0,218.6,393.6,280.6,109.6,13.0,1.4,38.9,1478.6,1478.5,1002.4000000000001,0.678,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1969,79.8,43.1,49.0,60.7,77.0,89.6,381.0,483.5,345.6,25.3,0.2,1.0,1635.7,1635.8000000000002,1299.7,0.7945,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1970,85.9,44.0,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30.0,0.8,0.2,1293.5,1293.3999999999999,1025.2,0.7926,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1971,52.4,101.4,45.3,69.0,270.2,297.8,332.8,377.0,155.9,79.5,22.0,0.3,1803.8,1803.6,1163.5,0.6451,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17.0,1077.8,1077.8999999999999,809.6,0.7511,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1973,73.0,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,1239.7,1239.5999999999997,948.9000000000001,0.7655,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1974,56.8,28.0,18.2,12.2,22.1,86.5,392.9,347.3,102.6,46.9,4.5,43.6,1161.8,1161.6,929.3000000000001,0.8,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0.0,0.0,1580.3,1580.1999999999998,1305.4,0.8261,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1976,12.7,58.4,31.2,22.1,40.5,87.6,269.2,328.5,129.3,5.6,0.1,1.1,986.3,986.3000000000001,814.5999999999999,0.8259,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1977,47.0,7.8,4.5,65.2,101.1,122.0,487.0,292.3,208.3,30.1,2.9,48.1,1416.3,1416.3,1109.6,0.7834,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1978,34.6,83.1,187.3,51.2,51.8,291.0,414.3,528.4,324.8,16.9,43.7,4.3,2031.4,2031.3999999999999,1558.4999999999998,0.7672,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1979,50.6,68.4,65.9,23.6,64.0,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3,1072.3000000000002,747.5,0.6971,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1980,21.7,55.7,60.3,15.6,21.3,175.0,466.0,322.7,133.5,37.3,2.4,21.9,1333.5,1333.4,1097.2,0.8229,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1981,67.6,27.8,81.3,23.7,77.4,162.1,488.1,263.5,103.1,4.6,42.1,15.0,1356.1,1356.2999999999997,1016.8000000000001,0.7497,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1982,61.9,58.6,143.2,78.2,77.1,90.6,264.0,435.1,110.7,17.8,1.4,33.5,1372.1,1372.1000000000001,900.4000000000001,0.6562,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1983,80.9,45.5,92.1,132.9,101.0,114.1,261.3,312.9,320.0,53.8,1.6,9.1,1525.3,1525.1999999999996,1008.3,0.6611,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1984,19.6,128.9,14.6,42.0,27.5,300.1,359.3,237.7,173.5,3.2,2.6,30.1,1339.1,1339.1,1070.6000000000001,0.7995,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1985,54.3,9.6,14.0,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3.0,74.1,1653.7,1653.6000000000001,1173.7,0.7098,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,1514.5,1514.4,997.0999999999999,0.6584,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1987,29.8,61.7,30.3,48.8,148.0,55.9,190.3,261.0,123.9,20.2,0.2,17.1,987.3,987.2,631.1,0.6393,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202.0,16.6,0.9,63.7,1602.4,1602.4,1213.3999999999999,0.7572,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1989,91.0,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,1263.8,1263.6000000000001,1021.4,0.8083,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1990,0.8,97.1,91.3,20.4,81.6,120.3,473.0,413.6,179.1,14.6,6.1,67.1,1564.9,1564.9999999999995,1186.0,0.7578,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1991,13.2,58.0,52.0,51.6,21.2,81.8,219.8,346.7,126.4,0.5,10.1,39.4,1020.7,1020.6999999999999,774.6999999999999,0.759,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9.0,5.4,0.0,1108.1,1108.1000000000001,909.4,0.8207,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447.0,1.5,7.4,0.0,1594.1,1594.0,1183.4,0.7424,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1994,56.7,84.2,11.0,69.8,75.6,112.1,476.9,428.2,98.0,5.3,1.7,22.3,1441.7,1441.8,1115.2,0.7735,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,1616.1,1616.1,1210.3,0.7489,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0.0,1401.4,1401.4,1116.4,0.7966,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1997,42.1,14.9,31.2,90.5,56.1,129.8,290.0,73.3,36.4,9.9,10.8,18.5,803.4,803.4999999999999,529.5,0.659,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1998,9.6,68.4,106.2,73.0,78.5,163.3,242.9,260.0,120.0,75.5,1.2,0.0,1198.6,1198.6000000000001,786.2,0.6559,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,1999,33.0,11.4,1.4,1.2,50.5,158.9,389.0,285.5,217.9,32.0,0.1,4.7,1185.5,1185.6,1051.3,0.8867,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7.0,0.7,1712.9,1712.8,1465.3999999999999,0.8556,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2001,22.7,27.9,83.4,48.2,109.1,297.3,493.0,371.7,68.3,6.3,1.4,15.1,1544.4,1544.3999999999999,1230.3,0.7966,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2002,53.8,123.2,100.0,76.3,82.3,139.6,205.7,465.4,301.3,19.9,3.0,4.2,1574.7,1574.7000000000003,1112.0,0.7062,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2003,40.7,126.0,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,1734.3999999999999,1316.6000000000001,0.7591,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2004,58.5,11.7,0.0,51.5,66.0,130.7,400.9,326.3,96.8,70.7,0.8,5.7,1219.6,1219.6,954.6999999999998,0.7828,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2005,64.1,83.2,54.2,12.8,52.1,74.0,400.1,249.2,337.9,14.1,2.2,4.3,1348.2,1348.1999999999998,1061.1999999999998,0.7871,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2006,48.7,9.6,71.7,52.2,120.5,104.2,345.6,294.7,79.1,18.8,6.8,27.0,1178.9,1178.8999999999999,823.6,0.6986,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,1924.4,1491.1999999999998,0.7749,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2008,55.6,11.7,18.1,93.0,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,1363.7,1363.5999999999997,1082.3,0.7937,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2009,1.8,27.6,18.8,18.4,77.6,41.9,157.5,202.6,206.6,81.3,12.6,0.9,847.8,847.6,608.6,0.718,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2010,11.4,62.1,3.8,13.8,47.0,72.7,455.8,335.7,389.7,8.0,4.5,19.5,1424.0,1424.0,1253.9,0.8805,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2011,30.9,65.2,18.0,30.9,84.2,223.1,433.3,523.7,148.4,3.4,1.2,2.3,1564.7,1564.6000000000001,1328.5,0.8491,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2012,38.8,11.9,28.1,39.2,9.1,46.0,387.1,419.5,220.6,4.7,3.4,15.5,1223.9,1223.9,1073.2,0.8769,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2013,73.0,188.3,22.0,24.7,18.2,488.9,413.4,359.4,111.3,29.1,3.2,3.8,1735.4,1735.3,1372.9999999999998,0.7912,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2014,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0.0,44.3,1287.4,1287.5,897.6999999999999,0.6972,1374.4766666666667,1055.97,0.7645933333333333
UTTARAKHAND,2015,54.5,62.6,127.3,57.3,38.0,186.6,337.0,305.3,52.6,16.8,2.4,7.2,1247.6,1247.6,881.5000000000001,0.7066,1374.4766666666667,1055.97,0.7645933333333333
HARYANA DELHI & CHANDIGARH,1901,35.4,28.9,11.1,0.0,5.1,13.2,126.4,151.5,10.5,2.0,0.0,6.1,390.1,390.20000000000005,301.6,0.7729,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1902,0.0,0.7,2.9,10.2,15.8,74.6,149.3,97.1,59.8,9.3,0.0,0.0,419.8,419.70000000000005,380.8,0.9073,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1903,14.7,0.5,2.3,0.5,8.5,8.6,151.6,138.2,97.7,4.0,0.0,2.3,428.9,428.9,396.09999999999997,0.9235,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1904,7.6,0.7,48.0,0.5,29.3,34.3,109.7,162.9,102.3,1.5,10.4,20.3,527.8,527.5,409.2,0.7757,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1905,44.8,20.8,14.0,1.3,7.4,20.1,93.6,23.1,92.6,0.0,0.0,5.1,322.9,322.8,229.39999999999998,0.7107,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1906,3.6,64.1,31.4,0.1,1.4,70.2,128.9,103.8,185.2,0.0,0.0,5.0,593.6,593.7,488.1,0.8221,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1907,14.3,42.8,25.9,33.5,7.8,20.0,123.2,175.3,1.0,0.1,0.0,0.0,443.9,443.90000000000003,319.5,0.7198,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689.0,689.0,619.4,0.899,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1909,5.9,13.1,0.0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0.0,32.7,769.3,769.4,633.6999999999999,0.8236,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1910,19.7,5.1,0.1,2.1,3.1,69.0,107.9,150.4,159.7,87.3,0.0,0.8,605.2,605.1999999999998,487.0,0.8047,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1911,66.5,1.3,53.3,0.7,0.1,53.1,26.3,49.3,208.7,10.7,39.7,0.0,509.7,509.7,337.4,0.662,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1912,43.4,12.5,9.0,9.2,2.8,26.5,161.1,134.2,119.5,0.0,10.5,0.5,529.3,529.2,441.29999999999995,0.8339,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1913,1.1,42.9,22.4,1.9,69.7,111.8,142.9,82.3,22.6,0.7,0.9,9.3,508.4,508.50000000000006,359.6,0.7072,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1914,2.3,7.0,4.7,22.7,21.0,51.1,252.0,100.0,182.9,18.7,2.0,0.3,664.7,664.7,586.0,0.8816,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1915,30.7,49.1,40.9,7.1,8.0,39.9,66.9,69.9,101.7,6.4,0.0,1.8,422.4,422.4,278.40000000000003,0.6591,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1916,0.5,15.7,0.2,2.3,12.5,71.2,139.7,217.7,107.8,61.6,0.0,0.0,629.1,629.1999999999999,536.4,0.8525,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1917,6.1,7.4,3.2,34.5,25.8,64.6,164.3,210.9,361.5,101.0,0.0,7.5,986.7,986.8,801.3,0.812,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1918,10.0,0.0,11.1,9.9,1.1,34.3,20.0,142.1,5.0,0.3,0.8,0.0,234.7,234.60000000000002,201.39999999999998,0.8585,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1919,61.0,2.7,8.4,2.3,14.8,7.0,208.7,172.1,50.6,0.0,3.4,22.8,553.7,553.8,438.4,0.7916,508.9533333333333,416.62,0.80684
HARYANA DELHI & CHANDIGARH,1920,11.2,12.9,13.2,0.2,21.6,73.0,194.8,30.8,9.6,1.4,0.0,0.1,368.8,368.8,308.20000000000005,0.8357,508.9533333333333,416.62,0.80684
