train_number,train_name,train_type,source_code,dest_code,running_days,total_route_distance_km,total_halts
11066,DARBHANGA - MUMBAI LTT Pawan Exp,Exp,DBG,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1880,273
11067,MUMBAI LTT - FAIZABAD Saket Exp,Exp,LTT,FD,"WED,SAT",1505,205
11068,FAIZABAD - MUMBAI LTT Saket Exp,Exp,FD,LTT,"SUN,THU",1505,200
11069,Tulsi Express,Exp,LTT,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",1511,182
11070,Tulsi Express,Exp,ALD,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1511,182
11071,Kamayani Express,Exp,LTT,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",1640,200
11072,Kamayani Express,Exp,BSB,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1640,200
11077,Jhelum Express,Exp,PUNE,JAT,"SUN,MON,TUE,WED,THU,FRI,SAT",2177,276
11078,Jhelum Express,Exp,JAT,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",2173,274
11087,Veraval Pune Express,Exp,VRL,PUNE,SAT,1066,168
11088,Pune Veraval Express,Exp,PUNE,VRL,THU,1066,168
11089,BHAGAT KI KOTHI - PUNE Exp,Exp,BGKT,PUNE,TUE,1094,201
11090,PUNE - BHAGAT KI KOTHI Exp,Exp,PUNE,BGKT,SUN,1094,201
11091,BHUJ - PUNE Ahimsa Exp,Exp,BHUJ,PUNE,WED,993,173
11092,PUNE - BHUJ Ahimsa Exp,Exp,PUNE,BHUJ,MON,993,173
11093,MUMBAI CST - VARANASI Mahanagari Exp,Exp,CSTM,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",1533,211
11094,VARANASI - MUMBAI CST Mahanagari Exp,Exp,BSB,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",1533,202
11095,Ahimsa Express,Exp,ADI,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",635,113
11096,Ahimsa Express,Exp,PUNE,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",635,113
11105,Pratham Swatantrata Sangram Express,Exp,KOAA,JHS,"SUN,MON,TUE,WED,THU,FRI,SAT",1326,204
11106,Pratham Swatantrata Sangram Express,Exp,JHS,KOAA,"SUN,MON,TUE,WED,THU,FRI,SAT",1326,204
11266,AMBIKAPUR - JABALPUR Exp,Exp,ABKP,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",433,49
11401,Nandigram Express,Exp,CSTM,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",1139,125
11402,Nandigram Express,Exp,NGP,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",1139,125
11403,NAGPUR - KOLHAPUR EXP,Exp,NGP,KOP,"TUE,SAT",1038,127
11404,KOLHAPUR - NAGPUR EXP,Exp,KOP,NGP,"MON,FRI",1038,127
11423,Solapur - Hubli Express,Exp,SUR,UBL,"SUN,MON,TUE,WED,THU,FRI,SAT",358,47
11424,Hubli Jn - Solapur Express,Exp,UBL,SUR,"SUN,MON,TUE,WED,THU,FRI,SAT",357,47
11447,JABALPUR - KOL HOWRAH Shaktipunj Exp,Exp,JBP,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1152,191
11448,HOWRAH - JABALPUR Shaktipunj Exp,Exp,HWH,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",1152,191
11449,JABALPUR - SHRI MATA VAISHNO DEVI KATRA Express,Exp,JBP,SVDK,TUE,1509,231
11450,SHRI MATA VAISHNO DEVI KATRA - JABALPUR Express,Exp,SVDK,JBP,WED,1509,231
11451,JABALPUR - REWA Intercity Exp,Exp,JBP,REWA,"SUN,MON,TUE,WED,THU,FRI,SAT",238,27
11452,REWA - JABALPUR Intercity Exp,Exp,REWA,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",238,27
11453,Prerna Express,Exp,ADI,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",959,134
11463,Somnath-Jabalpur Express,Exp,SMNH,JBP,"SUN,TUE,WED,THU,FRI",1415,180
11464,Jabalpur-Somnath Express,Exp,JBP,SMNH,"SUN,TUE,WED,THU,SAT",1415,180
11471,Indore-Jabalpur Overnight Express,Exp,INDB,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",555,62
11472,Jabalpur-Indore Express,Exp,JBP,INDB,"SUN,MON,TUE,WED,THU,FRI,SAT",555,62
12003,Lucknow-NewDelhi Swarn Shatabdi Express,Shtb,LKO,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",511,74
12020,Ranchi-Howrah Shatabdi Express,Shtb,RNC,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",423,81
12021,Barbil Janshatabdi,JShtb,HWH,BBN,"SUN,MON,TUE,WED,THU,FRI,SAT",398,69
12022,Barbil Howrah Janshatabdi,JShtb,BBN,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",398,69
12189,JABALPUR - DELHI H NIZAMUDDIN Mahakoshal SF Exp,SF,JBP,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",961,114
53030,Bhagalpur Azimganj Passenger,Pass,BGP,AZ,"SUN,MON,TUE,WED,THU,FRI,SAT",226,43
56385,Ernakulam Kottayam Passenger,Pass,ERS,KTYM,"SUN,MON,TUE,WED,THU,FRI,SAT",60,12
11465,SOMNATH - JABALPUR Exp (via Bina),Exp,SMNH,JBP,"MON,SAT",1570,230
11466,JABALPUR - SOMNATH Exp (via Bina),Exp,JBP,SMNH,"MON,FRI",1570,227
11702,INDORE - JABALPUR Intercity Exp,Exp,INDB,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",761,90
12002,New Delhi-Bhopal Shatabdi Express,Shtb,NDLS,BPL,"SUN,MON,TUE,WED,THU,FRI,SAT",701,87
12004,NewDelh-Lucknowi Swarn Shatabdi Express,SF,NDLS,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",511,74
12005,New Delhi-Kalka Shatabdi,Shtb,NDLS,KLK,"SUN,MON,TUE,WED,THU,FRI,SAT",303,43
12006,Kalka-New Delhi Shatabdi,Shtb,KLK,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",303,43
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,MYS,MAS,"SUN,MON,TUE,WED,THU,FRI,SAT",500,101
12009,Mumbai-Ahmedabad Shatabdi Express,Shtb,BCT,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",491,99
12010,Ahmedabad-Mumbai Central Shatabdi,Shtb,ADI,BCT,"SUN,MON,TUE,WED,THU,FRI,SAT",491,99
12011,Kalka Shatabdi Express,Shtb,NDLS,KLK,"SUN,MON,TUE,WED,THU,FRI,SAT",303,43
12012,Kalka-New Delhi Shatabdi,Shtb,KLK,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",303,43
12013,New Delhi-Amritsar Shatabdi Express,Shtb,NDLS,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",448,69
12014,Amritsar-NewDelhi Shatabdi,Shtb,ASR,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",448,69
12015,New Delhi-Ajmer Shatabdi,Shtb,NDLS,AII,"SUN,MON,TUE,WED,THU,FRI,SAT",443,72
12016,Ajmer-New Delhi Shatabdi,Shtb,AII,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",443,72
12017,New Delhi-Dehradun Shatabdi,Shtb,NDLS,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",315,49
12018,Dehradun-New Delhi Shatabdi,Shtb,DDN,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",315,49
12023,Howrah-Patna Jan Shatabdi,JShtb,HWH,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",532,96
12024,Patna-Howrah Jan Shatabdi,JShtb,PNBE,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",532,96
12025,Pune-Secunderabad Shatabdi Express,Shtb,PUNE,SC,"SUN,MON,TUE,WED,THU,FRI,SAT",597,83
12026,Secunderabad-Pune Shatabdi,Shtb,SC,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",597,83
12028,BANGALORE CITY - CHENNAI CENT Shatabdi Exp,Shtb,SBC,MAS,"SUN,MON,TUE,WED,THU,FRI,SAT",362,75
12029,New Delhi-Amritsar Swarna Shatabdi Express,Shtb,NDLS,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",448,69
12031,Amritsar Shatabdi Express,Shtb,NDLS,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",448,69
12032,Amritsar Shatabdi Express,Shtb,ASR,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",448,69
12033,Kanpur Shatabdi,Shtb,CNB,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",437,61
12034,New Delhi-Kanpur Shatabdi Express,Shtb,NDLS,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",437,61
12037,New Delhi-Ludhiana Shatabdi Express,Shtb,NDLS,LDH,"SUN,MON,TUE,WED,THU,FRI,SAT",329,53
12038,Ludhiana-New Delhi Shatabdi Express,Shtb,LDH,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",329,53
12051,DADAR - MADGAON Jan Shatabdi Exp,JShtb,DR,MAO,"SUN,MON,TUE,WED,THU,FRI,SAT",765,68
12052,MADGAON - DADAR Jan Shatabdi Exp,JShtb,MAO,DR,"SUN,MON,TUE,WED,THU,FRI,SAT",765,68
12053,Haridwar Amritsar Jan Shatabdi Express,JShtb,HW,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",407,60
12054,Amritsar Haridwar Jan Shatabdi,JShtb,ASR,HW,"SUN,MON,TUE,WED,THU,FRI,SAT",407,60
12055,Dehradun Jan Shatabdi Express,JShtb,NDLS,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",303,48
12059,Kota-Hazrat Nizamuddin Jan Shatabdi,JShtb,KOTA,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",458,56
12060,Hazarat Nizamuddin-Kota Jan Shatabdi,JShtb,NZM,KOTA,"SUN,MON,TUE,WED,THU,FRI,SAT",458,56
12063,Haridwar Chandigarh Una Link Jan Shatabdi Express,JShtb,HW,UHL,"SUN,MON,TUE,WED,THU,FRI,SAT",368,46
12064,Una Chandigarh Haridwar Link Jan Shatabdi,JShtb,UHL,HW,"SUN,MON,TUE,WED,THU,FRI,SAT",368,46
12067,Guwahati Jorhat Jan Shatabdi,JShtb,GHY,JTTN,"SUN,MON,TUE,WED,THU,FRI,SAT",376,51
12083,Mayiladuturai-Coimbatore Jan Shatabdi,JShtb,MV,CBE,"SUN,MON,TUE,WED,THU,FRI,SAT",362,66
12107,Mumbai LTT Lucknow Superfast Express,SF,LTT,LJN,"MON,WED,SAT",1410,177
12108,Lucknow Mumbai LTT Superfast Express,SF,LJN,LTT,"SUN,TUE,THU",1409,177
12110,Panchavati Express,SF,MMR,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",261,50
12118,Manmad-Mumbai LTT Express,SF,MMR,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",245,39
56389,Ernakulam Kottayam Passenger,Pass,ERS,KTYM,"SUN,MON,TUE,WED,THU,FRI,SAT",60,12
12056,Dehradun Jan Shatabdi Express,JShtb,DDN,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",305,48
12057,New Delhi-Una Janshatabdi,JShtb,NDLS,UHL,"SUN,MON,TUE,WED,THU,FRI,SAT",410,55
12058,Una-New Delhi Janshatabdi,JShtb,UHL,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",410,55
12061,HabibGanj Bhopal-Jabalpur Jan Shatabdi,JShtb,HBJ,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",331,35
12062,Jabalpur-HabibGanj Bhopal Jan Shatabdi,JShtb,JBP,HBJ,"SUN,MON,TUE,WED,THU,FRI,SAT",331,35
12068,Jorhat Guwahati Jan Shatabdi,JShtb,JTTN,GHY,"SUN,MON,TUE,WED,THU,FRI,SAT",376,51
12069,Raigarh-Gondia Jan Shatabdi,JShtb,RIG,G,"SUN,MON,TUE,WED,THU,FRI,SAT",414,56
12070,Gondia-Raigarh Jan Shatabdi,JShtb,G,RIG,"SUN,MON,TUE,WED,THU,FRI,SAT",414,56
12072,Aurangabad Mumbai Jan Shatabdi,JShtb,AWB,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",374,59
12074,Bhubaneswar-Howrah Jan Shatabdi Express,JShtb,BBS,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",439,89
12075,Kozhikode-Trivandrum Jan Shatabdi Express,JShtb,CLT,TVC,"SUN,MON,TUE,WED,THU,FRI,SAT",399,80
12076,Trivandrum-Kozhikode Jan Shatabdi Express,JShtb,TVC,CLT,"SUN,MON,TUE,WED,THU,FRI,SAT",399,80
12078,Vijayawada Chennai Jan Shatabdi,JShtb,BZA,MAS,"SUN,MON,TUE,WED,THU,FRI,SAT",431,72
12079,Bangalore City-Hubli Jan Shatabdi,JShtb,SBC,UBL,"SUN,MON,TUE,WED,THU,FRI,SAT",469,63
12080,Hubli Bangalore Janshatabdi,JShtb,UBL,SBC,"SUN,MON,TUE,WED,THU,FRI,SAT",469,63
12081,Kozhikode - Trivandrum Jan Shatabdi,JShtb,CLT,TVC,"SUN,MON,TUE,WED,THU,FRI,SAT",413,78
12082,Trivandrum-Kozhikode Jan Shatabdi,JShtb,TVC,CLT,"SUN,MON,TUE,WED,THU,FRI,SAT",413,78
12101,MUMBAI LTT - HOWRAH Janeswari Super Deluxe Exp,SF,LTT,HWH,"MON,TUE,FRI,SAT",1952,298
12102,HOWRAH - MUMBAI LTT Janeswari Super Deluxe Exp,SF,HWH,LTT,"SUN,MON,WED,THU",1952,298
12103,Pune Lucknow Jn SuperFast Express,SF,PUNE,LJN,TUE,1478,173
12104,Lucknow Jn - Pune Express,SF,LJN,PUNE,WED,1477,173
12105,Vidarbha Express,SF,CSTM,G,"SUN,MON,TUE,WED,THU,FRI,SAT",968,133
12106,Vidarbha Express,SF,G,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",968,133
12109,Panchavati Express,SF,CSTM,MMR,"SUN,MON,TUE,WED,THU,FRI,SAT",261,50
12111,Mumbai CST-Amaravati SF Express,SF,CSTM,AMI,"SUN,MON,TUE,WED,THU,FRI,SAT",673,96
12112,Amaravati-Mumbai CST Express,SF,AMI,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",673,96
12113,Pune-Nagpur Garib Rath Express,GR,PUNE,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",890,100
12114,Nagpur-Pune Garib Rath,GR,NGP,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",890,101
12115,Siddheshwar Express,SF,CSTM,SUR,"SUN,MON,TUE,WED,THU,FRI,SAT",455,88
12116,Siddheshwar Express,SF,SUR,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",455,87
12117,Mumbai LTT- Manmad Express,SF,LTT,MMR,"SUN,MON,TUE,WED,THU,FRI,SAT",245,39
12119,Amaravati Nagpur Express,SF,AMI,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",184,23
12120,Nagpur Amravati Express,SF,NGP,AMI,"SUN,MON,TUE,WED,THU,FRI,SAT",184,23
12122,DELHI H NIZAMUDDIN - JABALPUR S Kranti Exp,SKr,NZM,JBP,"MON,THU,SAT",909,115
12135,Pune -Nagpur SuperFast Express,SF,PUNE,NGP,"SUN,TUE,THU",890,101
12136,Nagpur Pune Express,SF,NGP,PUNE,"MON,WED,SAT",890,101
12137,Punjab Mail,SF,CSTM,FZR,"SUN,MON,TUE,WED,THU,FRI,SAT",1930,264
12138,Punjab Mail,SF,FZR,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",1930,264
12139,Sevagram Express,SF,CSTM,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",838,116
12139-Slip,Sewagram Express Slip,SF,CSTM,NGP,"SUN,MON,TUE,WED,THU,FRI,SAT",838,116
12140,Sevagram Express,SF,NGP,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",838,116
12143,LTT Sultanpur Superfast Weekly Express,SF,LTT,SLN,SUN,1550,193
12144,Sultanpur-LTT Weekly SF Express,SF,SLN,LTT,TUE,1550,193
12148,Nizamuddin-Kolhapur Express,SF,NZM,KOP,THU,1915,225
12161,Lashkar Superfast Express,SF,LTT,AGC,FRI,1334,165
12162,Lashkar Express,SF,AGC,LTT,SAT,1334,165
51817,Agra Fort Bandikui Pass,Pass,AF,BKI,"SUN,MON,TUE,WED,THU,FRI,SAT",150,23
12123,Deccan Queen SF Express,SF,CSTM,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12124,Deccan Queen SF Express,SF,PUNE,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12125,Pragati Superfast Express,SF,CSTM,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12126,Pragati Superfast Express,SF,PUNE,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12127,MumbaiCST-Pune SF InterCity,SF,CSTM,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12128,Pune-MumbaiCST Intercity Express,SF,PUNE,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",192,55
12129,PUNE - HOWRAH Azad Hind SF Exp,SF,PUNE,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",2020,294
12130,HOWRAH - PUNE Azad Hind SF Exp,SF,HWH,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",2020,295
12131,Mumbai Dadar-Sainagar Shirdi Express,SF,DR,SNSI,"MON,WED,SAT",336,50
12132,Sainagar Shirdi-Mumbai Dadar Express,SF,SNSI,DR,"SUN,TUE,THU",336,50
12133,MUMBAI CST - MANGALORE Exp,SF,CSTM,MAJN,"SUN,MON,TUE,WED,THU,FRI,SAT",1195,103
12134,MANGALORE - MUMBAI CST Exp,SF,MAJN,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",1195,103
12141,MUMBAI LTT - PATLIPUTRA SF Exp,SF,LTT,PPTA,"SUN,MON,TUE,WED,THU,FRI,SAT",1714,247
12145,MUMBAI LTT - PURI SF Exp,SF,LTT,PURI,SUN,1818,256
12147,Kolhapur-Nizamuddin Express,SF,KOP,NZM,TUE,1915,225
12149,PUNE - PATLIPUTRA SF Exp,SF,PUNE,PPTA,"SUN,MON,TUE,WED,THU,FRI,SAT",1781,245
12150,PATLIPUTRA - PUNE SF Exp,SF,PPTA,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",1780,244
12151,MUMBAI LTT - HOWRAH Samarsata SF Exp,SF,LTT,HWH,"WED,THU",2082,308
12152,HOWRAH - MUMBAI LTT Samarsata SF Exp,SF,HWH,LTT,"FRI,SAT",2082,308
12153,Lokmanya Tilak (T) Habibganj Express,SF,LTT,HBJ,THU,822,106
12154,Habibganj LTT Superfast Express,SF,HBJ,LTT,FRI,822,106
12155,Shaan-e-Bhopal Express,SF,HBJ,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",700,84
12156,Shaan E Bhopal SF Express,SF,NZM,HBJ,"SUN,MON,TUE,WED,THU,FRI,SAT",700,84
12157,Hutatma Express,SF,PUNE,SUR,"SUN,MON,TUE,WED,THU,FRI,SAT",264,34
12158,Hutatma Express,SF,SUR,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",264,34
12159,Amravati -Jabalpur Express,SF,AMI,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",726,80
12160,Jabalpur - Amravati Express,SF,JBP,AMI,"SUN,MON,TUE,WED,THU,FRI,SAT",726,80
12166,VARANASI - MUMBAI LTT Ratnagiri SF Exp,SF,BSB,LTT,"TUE,FRI,SAT",1483,197
12167,MUMBAI LTT - VARANASI SF Exp,SF,LTT,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",1480,198
12168,VARANASI - MUMBAI LTT SF Exp,SF,BSB,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1480,198
12169,Pune Solapur InterCity Express,SF,PUNE,SUR,"SUN,MON,TUE,WED,THU,FRI,SAT",264,34
12170,Solapur Pune Intercity Express,SF,SUR,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",264,34
12171,Mumbai LTT -Haridwar AC Express,SF,LTT,HW,"MON,THU",1772,229
12172,Haridwar-Mumbai LTT AC Express,SF,HW,LTT,"TUE,FRI",1772,229
12173,Udyog Nagri Express,SF,LTT,PBH,"SUN,TUE",1583,202
12174,Udyog Nagri Express,SF,PBH,LTT,"TUE,THU",1583,202
12177,Chambal Express,SF,HWH,MTJ,FRI,1475,199
12178,Chambal Express,SF,MTJ,HWH,MON,1475,200
12183,Bhopal Partapgarh Express,SF,BPL,PBH,"SUN,TUE,FRI",758,96
12184,Pratapgarh-Bhopal Express,SF,PBH,BPL,"MON,WED,SAT",756,96
12185,BHOPAL HABIBGANJ - REWA Rewanchal Exp,SF,HBJ,REWA,"SUN,MON,TUE,WED,THU,FRI,SAT",554,69
12186,REWA - BHOPAL HABIBGANJ Rewanchal Exp,SF,REWA,HBJ,"SUN,MON,TUE,WED,THU,FRI,SAT",554,69
12187,Jabalpur-CST Garib Rath Express,GR,JBP,CSTM,"SUN,MON,TUE,WED,THU,FRI,SAT",997,135
12188,Mumbai-Jabalpur Garib Rath Express,GR,CSTM,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",997,135
12194,Partapgarh Bhopal SuperFast Express,SF,PBH,BPL,SAT,756,96
12195,Agra Fort - Ajmer Express,SF,AF,AII,"SUN,MON,TUE,WED,THU,FRI,SAT",376,55
12196,Ajmer-Agra Fort Express,SF,AII,AF,"SUN,MON,TUE,WED,THU,FRI,SAT",376,55
53444,Bhagalpur Mandar Hill Passenger,Pass,BGP,MDLE,"MON,TUE,WED,THU,FRI,SAT",50,12
12176,Chambal Express,SF,GWL,HWH,"TUE,SAT",1303,179
12179,Lucknow Agra Intercity SF Express,SF,LJN,AGC,"SUN,MON,TUE,WED,THU,FRI,SAT",330,48
12180,Agra Lucknow Intercity SF Express,SF,AGC,LJN,"SUN,MON,TUE,WED,THU,FRI,SAT",330,48
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,SF,NZM,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",961,116
12191,Shridham Express,SF,NDLS,JBP,"SUN,MON,TUE,WED,THU,FRI,SAT",1038,122
12192,Jabalpur-New Delhi Superfast Express,SF,JBP,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",1038,122
12197,Bhopal Gwalior InterCity Express,SF,BPL,GWL,"SUN,MON,TUE,WED,THU,FRI,SAT",485,36
12198,Gwalior Bhopal InterCity Express,SF,GWL,BPL,"SUN,MON,TUE,WED,THU,FRI,SAT",485,36
12201,MUMBAI LTT - KOCHUVELI Garib Rath Exp,GR,LTT,KCVL,"SUN,MON,TUE,WED,THU,FRI,SAT",1812,211
12202,KOCHUVELI - MUMBAI LTT Garib Rath Exp,GR,KCVL,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1812,211
12203,Saharsa Amritsar Garib Rath,GR,SHC,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",1723,259
12204,Amritsar Saharsa Garib Rath,GR,ASR,SHC,"SUN,MON,TUE,WED,THU,FRI,SAT",1723,258
12205,New Delhi-Dehradun AC Express,SF,NDLS,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",303,48
12206,Dehradun-NewDelhi AC Express,SF,DDN,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",303,48
12207,Kathgodam-Jammu Garib Rath Express,GR,KGM,JAT,"SUN,MON,TUE,WED,THU,FRI,SAT",769,105
12208,Jammu-Kathgodam Garib Rath Express,GR,JAT,KGM,"SUN,MON,TUE,WED,THU,FRI,SAT",769,105
12209,Kanpur-Kathgodam Garib Rath,GR,CNB,KGM,"SUN,MON,TUE,WED,THU,FRI,SAT",459,65
12210,Kathgodam-Kanpur Garib Rath,GR,KGM,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",459,65
12211,Muzaffarpur-Anand Vihar(T) Garib Rath Exp.,GR,MFP,ANVT,"SUN,MON,TUE,WED,THU,FRI,SAT",1060,154
12212,Anand Vihar T.- Muzaffarpur Garib Rath,GR,ANVT,MFP,"SUN,MON,TUE,WED,THU,FRI,SAT",1060,154
12213,Yeswantpur-Delhi Sarai Rohilla AC Duronto Express,Drnt,YPR,DEE,"SUN,MON,TUE,WED,THU,FRI,SAT",2314,282
12214,Delhi Sarai Rohilla-Yesvantpur AC Duronto Express,Drnt,DEE,YPR,"SUN,MON,TUE,WED,THU,FRI,SAT",2314,282
12215,Delhi Sarai Rohilla-Mumbai BandraT Garib Rath,GR,DEE,BDTS,"SUN,MON,TUE,WED,THU,FRI,SAT",1431,240
12216,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,GR,BDTS,DEE,"SUN,MON,TUE,WED,THU,FRI,SAT",1431,240
12217,KOCHUVELI - CHANDIGARH Kerala Sampark Kranti Exp,SKr,KCVL,CDG,"MON,SAT",3415,456
12218,CHANDIGARH - KOCHUVELI Kerala Sampark Kranti Exp,SKr,CDG,KCVL,"WED,FRI",3415,456
12219,Lokmanya Tilak (T)-Secunderabad AC Duronto Express,Drnt,LTT,SC,"SUN,MON,TUE,WED,THU,FRI,SAT",773,126
12220,Secunderabad-Mumbai LTT AC Duronto Express,Drnt,SC,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",773,126
12222,HOWRAH - PUNE AC Duronto Exp,Drnt,HWH,PUNE,"SUN,MON,TUE,WED,THU,FRI,SAT",2020,295
12223,MUM LTT - ERNAKULAM AC Duronto,Drnt,LTT,ERS,"SUN,MON,TUE,WED,THU,FRI,SAT",1599,174
12224,ERNAKULAM - MUM LTT AC Duronto,Drnt,ERS,LTT,"SUN,MON,TUE,WED,THU,FRI,SAT",1598,175
12225,Kaifiat Express,SF,AMH,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",803,109
12226,Kaifiat Express,SF,DLI,AMH,"SUN,MON,TUE,WED,THU,FRI,SAT",803,110
12228,Indore- Mumbai Central Duronto Express,Drnt,INDB,BCT,"SUN,MON,TUE,WED,THU,FRI,SAT",829,134
12229,Lucknow Mail,SF,LKO,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",493,79
12230,Lucknow Mail,SF,NDLS,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",493,79
12231,Lucknow-Chandigarh Express,SF,LKO,CDG,"SUN,MON,TUE,WED,THU,FRI,SAT",667,95
12232,Chandigarh - Lucknow Sadhbhavna SF Express,SF,CDG,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",667,95
12233,Lucknow New Delhi AC Express,SF,LKO,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",493,79
12239,Mumbai Central Jaipur AC Duronto Express,Drnt,BCT,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",1159,168
12260,New Delhi-Sealdah AC Duronto Express,Drnt,NDLS,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",1453,222
12271,Lucknow-New Delhi AC Duronto Express,Drnt,LKO,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",493,79
12273,Howrah-New Delhi Duronto Express,Drnt,HWH,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",1446,218
12274,New Delhi-Howrah Duronto Express,Drnt,NDLS,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1441,218
40029,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
