station_code,station_name,state,railway_zone,address,latitude,longitude,is_valid_coordinate,is_test_dummy_record,metro_cluster
BGLI,Bargolai,Assam,NFR,"Ledo, Assam",27.287486,95.703548,True,False,OTHER
BLAX,BARLAI,Madhya Pradesh,WR,"Indore, Madhya Pradesh",22.894163,75.962109,True,False,OTHER
BSAE,BANSH BARIA,West Bengal,ER,"Bansberia, West Bengal",22.957288,88.395641,True,False,OTHER
BRHL,BARYAL HIMACHAL,Himachal Pradesh,NR,"Baryal, Himachal Pradesh",32.025465,76.100072,True,False,OTHER
CHKE,Challakere,Karnataka,SWR,"Chitradurga, Karnataka",14.315154,76.660017,True,False,OTHER
BRND,BORIDAND,Madhya Pradesh,SECR,"Shahdol, Madhya Pradesh",23.267799,82.178765,True,False,OTHER
CHRM,Chirmiri,Chhattisgarh,SECR,"Chirimiri, Chhattisgarh",23.189485,82.349551,True,False,OTHER
BPKA,BHOPALKA,Gujarat,WR,"Jamnagar, Gujarat",22.12278,69.368741,True,False,OTHER
BNKH,BHAIRANAYAKANAH,Karnataka,SWR,"State Highway 74, Karnataka",13.194258,77.383393,True,False,OTHER
ALN,ALANDI,Maharashtra,CR,"Ramdara Rd, Maharashtra",18.451229,74.093095,True,False,OTHER
BRLA,BRAYLA CHAURASI,Madhya Pradesh,WR,"Badayla Chorasi Rd, Madhya Pradesh",23.555683,75.092761,True,False,OTHER
BQG,Bhagwangola,West Bengal,ER,"Station Rd, West Bengal",24.333178,88.309816,True,False,OTHER
BQM,Barelipur,Madhya Pradesh,CR,"Nayagaon, Madhya Pradesh",22.051583,78.407732,True,False,OTHER
BNA,BANNI KOPPA,Karnataka,SWR,"National Highway 63, Karnataka",15.406627,75.941809,True,False,OTHER
BKU,BHIKNUR,Andhra Pradesh,SCR,"Nizamabad, Andhra Pradesh",18.164491,78.399151,True,False,OTHER
BLSA,BOLSA,Maharashtra,SCR,"Dharmabad, Maharashtra",19.001291,77.702921,True,False,OTHER
BMBE,BIMBARI,Maharashtra,SCR,"Bhokar, Maharashtra",19.164065,77.631226,True,False,OTHER
BOKR,BHOKAR,Maharashtra,SCR,"Bhokar, Maharashtra",19.213965,77.666535,True,False,OTHER
CAG,CHHABRA GUGOR,Rajasthan,WCR,"Baran, Rajasthan",24.680339,76.850989,True,False,OTHER
CJW,CHAJAWA,Rajasthan,WCR,"Baren, Rajasthan",25.008594,76.580569,True,False,OTHER
BKTW,Baikunth,UNKNOWN,UNKNOWN,,21.489691,81.777975,True,False,OTHER
ADB,ADILABAD,Andhra Pradesh,SCR,"Adilabad, Andhra Pradesh",19.680104,78.535285,True,False,OTHER
BPM,BAGPAT ROAD,Uttar Pradesh,NR,"Bagpat, Uttar Pradesh",28.957503,77.272589,True,False,OTHER
CIV,Chinnaravuru,Andhra Pradesh,SCR,"Tenali, Andhra Pradesh",16.224011,80.655843,True,False,OTHER
CHI,CHIPLUN,Maharashtra,KR,"Chiplun, Maharashtra",17.542507,73.522429,True,False,OTHER
CAN,KANNUR,Kerala,SR,"Kannur, Kerala",11.870694,75.368327,True,False,OTHER
BNG,Barnagar,Madhya Pradesh,WR,"Barnagar, Madhya Pradesh",23.030412,75.611121,True,False,OTHER
MPL,Madanapalle Road,Andhra Pradesh,SCR,"Madanapalle Road Station, Andhra Pradesh",13.644442,78.554424,True,False,OTHER
BRQ,BAGRAKOT,West Bengal,NFR,"National Highway 31, West Bengal",26.870632,88.585962,True,False,OTHER
BNQ,BANARHAT,West Bengal,NFR,"National Highway 31C, West Bengal",26.797885,89.025682,True,False,OTHER
BMJ,Bridgemanganj,Uttar Pradesh,NER,"Bridgmanganj, Uttar Pradesh",27.195537,83.197098,True,False,OTHER
BRK,Bahraich,Uttar Pradesh,NER,"Bahraich, Uttar Pradesh",27.581536,81.607518,True,False,OTHER
BRMX,Barmi,Uttar Pradesh,NR,"Barmi, Uttar Pradesh",27.489413,80.560821,True,False,OTHER
BNW,Bhiwani,Haryana,NWR,"Bhiwani, Haryana",28.798426,76.12558,True,False,OTHER
BNSA,Banbasa,Uttarakhand,NER,"H01, Uttarakhand",28.991685,80.07321,True,False,OTHER
BSHT,Basirhat,West Bengal,ER,"Basirhat, West Bengal",22.650516,88.86896,True,False,OTHER
CHRU,CHAMRUA,Uttarakhand,NER,"Chamrua, Uttarakhand",28.796206,79.138988,True,False,OTHER
ANP,ANANDTANDAVPUR,Tamil Nadu,SR,"Uluthakuppai, Tamil Nadu",11.143966,79.657675,True,False,OTHER
ANGR,ANGADGERI HALT,Karnataka,SWR,"Angadgeri, Karnataka",16.451874,75.845891,True,False,OTHER
AAY,ARALVAYMOZHI,Tamil Nadu,SR,"Dist. Kanniyakumari, Tamil Nadu",8.249451,77.529265,True,False,OTHER
ALNP,Akelahanspur Halt,Uttar Pradesh,NER,"Akelahanspur, Uttar Pradesh",28.34054,80.315571,True,False,OTHER
BAH,BHABHAR,Gujarat,WR,"SH 72, Gujarat",24.06528,71.615774,True,False,OTHER
AON,ARAON,Uttar Pradesh,NCR,"Araon, Uttar Pradesh",27.114343,78.692248,True,False,OTHER
BZLE,BAZARSAU,West Bengal,ER,"Bazarsau, West Bengal",23.875793,88.182879,True,False,OTHER
CHPD,CHEPPAD HALT,Kerala,SR,"Cheppad Railway Station Rd, Kerala",9.232679,76.476742,True,False,OTHER
CGO,CHHIDGAON,Madhya Pradesh,WCR,"Harda, Madhya Pradesh",22.406953,77.314105,True,False,OTHER
AJM,Adraj Moti,Gujarat,WR,"Adraj Moti, Gujarat",23.258801,72.565608,True,False,OTHER
CKR,CHIKODI ROAD,Karnataka,SWR,"Belagavi, Karnataka",16.369048,74.769494,True,False,OTHER
BSR,VASAI ROAD,Maharashtra,WR,"Thane Dist., Maharashtra",19.382449,72.832222,True,False,OTHER
ABGT,ARBAGATTA HALT,Karnataka,SWR,"State Highway 47, Karnataka",13.907468,76.134971,True,False,OTHER
BTJ,BISHNATHGANJ,Uttar Pradesh,NR,"Pratapgarh, Uttar Pradesh",25.801897,81.935379,True,False,OTHER
BUS,BADAUSA,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.248423,80.651011,True,False,OTHER
ANCR,ANCHURI,West Bengal,SER,"National Highway 60A, West Bengal",23.283904,86.993174,True,False,OTHER
BSZ,Bharwa Sumerpur,Uttar Pradesh,NCR,"Hamirpur, Uttar Pradesh",25.825413,80.167419,True,False,OTHER
BSW,Baneswar,West Bengal,NFR,"Baneswar, West Bengal",26.388205,89.494466,True,False,OTHER
PTN,PATAN,Gujarat,WR,"Patan, Gujarat",23.853292,72.131672,True,False,OTHER
ABZ,Adgaon Buzurg,Maharashtra,SCR,"Akola, Maharashtra",21.123876,76.955924,True,False,OTHER
ADE,ADARI ROAD,Gujarat,WR,"kadukada to railway fatak, Gujarat",20.986795,70.330818,True,False,OTHER
AMC,Amritapura,Karnataka,SWR,"State Highway 48, Karnataka",14.139549,76.245563,True,False,OTHER
CDA,CHUDA,Gujarat,WR,"State Highway 38, Gujarat",22.495211,71.750098,True,False,OTHER
AKS,ANKUSPUR,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",25.571319,83.494012,True,False,OTHER
ANO,ANJANI,Maharashtra,KR,"Anjani, Maharashtra",17.620605,73.399308,True,False,OTHER
APDC,Alipur Duar Court,West Bengal,NFR,"Alipur Duar, West Bengal",26.499255,89.526808,True,False,OTHER
CDK,CHANDKHERA ROAD,Gujarat,WR,"Ahmedabad, Gujarat",23.111868,72.563224,True,False,OTHER
CGHD,CHINNADAGUDI,Karnataka,SWR,"Nanjungudu-Chamarajanagara Rd, Karnataka",12.084594,76.732445,True,False,OTHER
CJS,CHARAMULA KUSUM,Chhattisgarh,ECoR,"Bhansuli Kotpad PMGSY Rd, Chhattisgarh",19.020403,82.401044,True,False,OTHER
BTGH,Bettadnagenhali,Karnataka,SWR,"Amritapura, Karnataka",14.17383,76.259335,True,False,OTHER
ADR,Mandi Adampur,Haryana,NWR,"Hisar, Haryana",29.283136,75.468851,True,False,OTHER
BSUR,Bisalpur,Uttar Pradesh,NER,"Bisalpur, Uttar Pradesh",28.290516,79.812599,True,False,OTHER
ANC,Annechakanahali,Karnataka,SWR,"Annechakanahali, Karnataka",12.7379,76.282814,True,False,OTHER
CCI,Chinnekuntapali,Andhra Pradesh,SCR,"Chennai - Anantpur Rd, Andhra Pradesh",14.442788,77.842056,True,False,Chennai
BTRI,Bitrol,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.984069,78.92398,True,False,OTHER
AGCI,Angadi,Gujarat,WR,"National Highway 59, Gujarat",22.806751,73.282558,True,False,OTHER
ALS,Amlori Sarsar,Bihar,NER,"Siwan, Bihar",26.294714,84.345578,True,False,OTHER
BFE,BAHAWAL BASI,Punjab,NR,"National Highway 15, Punjab",30.147265,74.279311,True,False,OTHER
AXK,ASOKHAR,Madhya Pradesh,NCR,"State Highway 19, Madhya Pradesh",26.525539,78.555854,True,False,OTHER
AXA,AMARSAR,Gujarat,WR,"Rajkot, Gujarat",22.585991,70.91711,True,False,OTHER
BENL,BENL,Karnataka,SWR,"Dam Inspection Rd, Karnataka",16.384407,75.882249,True,False,OTHER
BBW,BODARWAR,Uttar Pradesh,NER,"State Highway 64, Uttar Pradesh",26.878,83.638191,True,False,OTHER
BAJE,Bajakare Halt,Karnataka,SWR,"Panja Kadaba Rd, Karnataka",12.720476,75.508955,True,False,OTHER
AMQ,AMMUGUDA,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.487039,78.527215,True,False,Hyderabad
BBA,BABRALA,Uttar Pradesh,NR,"Babrala, Uttar Pradesh",28.266493,78.403414,True,False,OTHER
ALW,ALWAL,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.505779,78.515006,True,False,Hyderabad
ATE,ATARRA,Uttar Pradesh,NCR,"Dist. Banda(05192-224813), Uttar Pradesh",25.291367,80.576491,True,False,OTHER
AWL,ALAWALPUR,Punjab,NR,"Jalandhar, Punjab",31.425164,75.642236,True,False,OTHER
AZP,AYYAMPET,Tamil Nadu,SR,"Ayyampet, Tamil Nadu",10.896267,79.206701,True,False,OTHER
ASK,ARSIKERE JN,Karnataka,SWR,"Arasikere, Karnataka",13.314425,76.252085,True,False,OTHER
BAL,BUDALUR,Tamil Nadu,SR,"SH 99, Tamil Nadu",10.782843,78.981443,True,False,OTHER
BAZ,BARAN,Rajasthan,WCR,"Baran, Rajasthan",25.09677,76.505128,True,False,OTHER
AVRD,ARAVALI ROAD,Maharashtra,KR,"Kochi - Panavel Rd, Maharashtra",17.316531,73.53816,True,False,OTHER
BBGN,Barua Bamungaon,Assam,NFR,"Barua Bamungaon, Assam",26.662157,93.944693,True,False,OTHER
ANT,Anantnag,Jammu and Kashmir,NR,"Anantnag, Jammu and Kashmir",33.738534,75.107131,True,False,Kolkata
BDPA,Badalpur Ph,West Bengal,UNKNOWN,"State Highway 4, West Bengal",21.710487,87.616227,True,False,OTHER
AVS,Auvaneeswaram,Kerala,SR,"Avaneeswaram Pathanapuram Rd, Kerala",9.036513,76.852807,True,False,OTHER
BDHN,Bodhan,Andhra Pradesh,SCR,"Bodhan, Andhra Pradesh",18.645933,77.888166,True,False,OTHER
BED,Baseri,Uttar Pradesh,NCR,"Baseri, Uttar Pradesh",26.746992,77.543015,True,False,OTHER
BDBG,Badhai Balamgarh Halt,Punjab,NR,"Badhai Balamgarh, Punjab",30.459894,74.460168,True,False,OTHER
AVK,Aravankadu,Tamil Nadu,SR,"Dist. Nilgiris, Tamil Nadu",11.359124,76.769203,True,False,OTHER
ATW,Atwa Muthia Halt,Uttar Pradesh,NR,"Atwa Muthia, Uttar Pradesh",27.27399,80.415479,True,False,OTHER
BGMU,Bangarmau,Uttar Pradesh,NR,"Bangarmau, Uttar Pradesh",26.891816,80.22206,True,False,OTHER
BCHL,Bacheli,Chhattisgarh,ECoR,"Dhurli-Basenpur Rd, Chhattisgarh",18.703461,81.238534,True,False,OTHER
BBHT,Barabar Halt,Bihar,UNKNOWN,"Vanavar Halt, Bihar",25.05586,84.974368,True,False,OTHER
BFJ,Bhoras Budrukh,Maharashtra,CR,"Kargaon Tanda-Chalisgaon Rd, Maharashtra",20.538301,75.014292,True,False,OTHER
BARL,Baral,Uttar Pradesh,NR,"State Highway 18, Uttar Pradesh",28.494092,77.809975,True,False,OTHER
BDBA,Badabandha Road,Orissa,ECoR,"Badabandha, Orissa",20.276721,86.519951,True,False,OTHER
BGD,Bara Gudah,Haryana,NWR,"Bara Gudha, Haryana",29.697657,75.001641,True,False,OTHER
BLA,BAJALTA,Jammu and Kashmir,NR,"Khana Chorgol, Jammu and Kashmir",32.762368,74.953339,True,False,Kolkata
BHTL,BHATEL,Gujarat,WR,"Jamnagar, Gujarat",22.164096,69.493629,True,False,OTHER
TSS,TALLI SAIDASAHU,Punjab,NR,"Talhi Saidasahu, Punjab",31.03264,74.748404,True,False,OTHER
BDWS,BADARWAS,Madhya Pradesh,WCR,"Badarwas, Madhya Pradesh",24.98334,77.561828,True,False,OTHER
BJPL,BAIJNATH PAPROLA,Himachal Pradesh,NR,"Paprola, Himachal Pradesh",32.050369,76.632508,True,False,OTHER
BLL,BANTANAHAL,Andhra Pradesh,SCR,"Rayalaseema Region, Andhra Pradesh",15.1629,77.275724,True,False,OTHER
BMA,BAGMAR,Madhya Pradesh,CR,"East Nimar, Madhya Pradesh",21.737129,76.361602,True,False,OTHER
BLWD,BOLWAD,Maharashtra,CR,"Bolwad, Maharashtra",16.823851,74.719998,True,False,OTHER
BMNI,BAMANI,Maharashtra,CR,"State Highway 161, Maharashtra",17.512801,75.237643,True,False,OTHER
BNY,Barhni,Uttar Pradesh,NER,"Semari - Bisokhar Rd, Uttar Pradesh",27.495795,82.791834,True,False,OTHER
BDVT,Bhadravati,Karnataka,SWR,"Bhadravati, Karnataka",13.842429,75.702832,True,False,OTHER
BMKI,BAPUDHAM MOTIHARI,Bihar,ECR,"Motihari, Bihar",26.655733,84.90529,True,False,OTHER
BIRD,BHIWANDI ROAD,Maharashtra,CR,"Bhiwandi, Maharashtra",19.268544,73.045654,True,False,OTHER
BI,BARI SADRI,Rajasthan,NWR,"Bari Sadri, Rajasthan",24.411465,74.468715,True,False,OTHER
BLD,BHILAD,Gujarat,WR,"Bhilad, Gujarat",20.275323,72.887446,True,False,OTHER
ALMW,ALMAW,Uttar Pradesh,NER,"Allahabad, Uttar Pradesh",25.259915,82.489941,True,False,OTHER
BGX,BAGRI SAJJANPUR,Rajasthan,NWR,"Haripur, Rajasthan",25.916759,73.821842,True,False,OTHER
VTP,VASTRAPUR,Gujarat,WR,"Ahmedabad, Gujarat",23.00802,72.517982,True,False,OTHER
BNTH,BANDHNATH,Gujarat,WR,"Shapur, Gujarat",21.434145,70.356879,True,False,OTHER
BIJR,BIJOOR,Karnataka,KR,"Udupi, Karnataka",13.822196,74.642054,True,False,OTHER
BNS,BANAS,Rajasthan,NWR,"Sirohi Road, Rajasthan",24.713164,72.988726,True,False,OTHER
BILP,Bhilpur,Gujarat,WR,"Vadodara, Gujarat",22.196155,73.323477,True,False,OTHER
BGPR,BHAGWANPURA,Rajasthan,NWR,"Somesar, Rajasthan",25.419012,73.363312,True,False,OTHER
BGG,BANTA RAGHUNATHGARH,Rajasthan,NWR,"Somesar, Rajasthan",25.601807,73.527382,True,False,OTHER
BJPR,Bijaipur Road,Madhya Pradesh,NCR,"Bijaipur Road, Madhya Pradesh",26.196877,77.305586,True,False,OTHER
BMY,Bamiana,Uttar Pradesh,NER,"To Vishartganj, Uttar Pradesh",28.263124,79.329106,True,False,OTHER
BNHR,Banbihari Gwalipur,Orissa,ECoR,"State Highway 12, Orissa",20.339027,86.205033,True,False,OTHER
BHAT,Bhatpura,Madhya Pradesh,NCR,"State Highway 2, Madhya Pradesh",26.327284,77.674711,True,False,OTHER
BINR,Brij Nagar,Rajasthan,NCR,"Bharatpur, Rajasthan",27.439639,77.089708,True,False,OTHER
BKS,Balikotia,Assam,NFR,"Mathaouri Rd, Assam",26.468309,92.570443,True,False,OTHER
BIR,Bir,Madhya Pradesh,WCR,"East Nimar, Madhya Pradesh",22.05264,76.547232,True,False,OTHER
BHDR,Bhadri,Uttar Pradesh,NR,"National Highway 24B, Uttar Pradesh",25.676658,81.567755,True,False,OTHER
BEDM,Bedham,Rajasthan,NCR,"State Highway 14, Rajasthan",27.453929,77.209461,True,False,OTHER
BPB,BADARPUR JN,Assam,NFR,"03845-269546., Assam",24.865177,92.556323,True,False,OTHER
GTU,GHAT NANDUR,Maharashtra,SCR,"Ghat Nadur, Maharashtra",18.722978,76.563483,True,False,OTHER
BNTL,Bantawala,Karnataka,SWR,"Bantwal, Karnataka",12.878545,75.034456,True,False,OTHER
BRBL,Birahalli,Karnataka,SWR,"Birahalli, Karnataka",12.667132,76.385196,True,False,OTHER
BSCK,BASUCHAK,Uttar Pradesh,NER,"Basuchak-Rampur Mangha Rd, Uttar Pradesh",25.531408,83.348223,True,False,Hyderabad
AND,ANDAMPALIAM,Tamil Nadu,SR,"Maniyam St, Tamil Nadu",12.088426,79.168985,True,False,OTHER
BRZ,BARETA,Punjab,NR,"Bareta, Punjab",29.859334,75.692403,True,False,OTHER
BRGW,BARGAWAN,Madhya Pradesh,WCR,"Bargawa, Madhya Pradesh",24.197002,82.455989,True,False,OTHER
BSY,BARSATHI,Uttar Pradesh,NR,"State Highway 36, Uttar Pradesh",25.564133,82.473946,True,False,OTHER
BUF,Bimlagarh Junction,Orissa,SER,"Sundargarh, Orissa",21.964332,85.017326,True,False,OTHER
BSKR,BASI KIRATPUR,Uttar Pradesh,NR,"Kiratpur, Uttar Pradesh",29.497228,78.213283,True,False,OTHER
CDS,CHANDISAR,Gujarat,WR,"Banaskantha, Gujarat",24.206491,72.312816,True,False,OTHER
BTI,BHATINDA JN,Punjab,NR,"Bathinda, Punjab",30.209488,74.932083,True,False,OTHER
BTZ,BALIMARA,Assam,NFR,"Naharkatiya to Nigam Rd, Assam",27.236868,95.333576,True,False,OTHER
PTK,PATHANKOT,Punjab,NR,"NH 20, Punjab",32.271804,75.644427,True,False,OTHER
BVNR,BHAVANI NAGAR,Maharashtra,CR,"Tasgaon Rd, Maharashtra",17.156895,74.312946,True,False,OTHER
BQP,Bighapur,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.355147,80.693454,True,False,OTHER
AMLR,AMALA NAGAR,Kerala,SR,"Thrissur, Kerala",10.561834,76.171838,True,False,OTHER
BTC,Balaghat Junction,Madhya Pradesh,SECR,"Balaghat, Madhya Pradesh",21.811629,80.199885,True,False,OTHER
BOTI,Baori Thikria,Rajasthan,NWR,"National Highway 11, Rajasthan",27.414549,75.511335,True,False,OTHER
BOF,Barog,Himachal Pradesh,NR,"Barog, Himachal Pradesh",30.890853,77.08297,True,False,OTHER
BSTP,Basantapur,Orissa,ECoR,"National Highway 215, Orissa",21.548768,85.67659,True,False,OTHER
BTM,Battulapuram,Andhra Pradesh,SCR,"Battulapuram Station, Andhra Pradesh",13.747595,78.305802,True,False,OTHER
BSWA,Baiswara,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.284843,80.834712,True,False,OTHER
AMJ,Amin Gaon,Assam,NFR,"Guwahati, Assam",0.0,0.0,False,False,OTHER
AMNR,Ammanur,Tamil Nadu,SR,"Mazavarayanallu Rd, Tamil Nadu",0.0,0.0,False,False,OTHER
BPC,Berhampore Court,West Bengal,ER,"Berhampore, West Bengal",24.089084,88.263642,True,False,OTHER
AMM,Atirampattinam,Tamil Nadu,SR,"Muthupet, Tamil Nadu",10.332285,79.385808,True,False,OTHER
CRWA,Chirawa,Rajasthan,NWR,"SH 13, Rajasthan",28.223341,75.650685,True,False,OTHER
ANKI,Anakhi,Gujarat,WR,"Bharuch, Gujarat",0.0,0.0,False,False,OTHER
ANW,Anawal,Gujarat,WR,"Anawal, Gujarat",0.0,0.0,False,False,OTHER
BWC,Banwali,Rajasthan,NWR,"Sri Ganganagar, Rajasthan",29.919979,74.029894,True,False,OTHER
BT,Barasat,West Bengal,ER,"Kolkata, West Bengal",22.72388,88.483483,True,False,Kolkata
BYP,Baijnathpur,Bihar,ECR,"State Highway 59, Bihar",25.901014,86.653766,True,False,OTHER
BPD,Bahadurpur,West Bengal,ER,"Bahadurpur, West Bengal",23.438519,88.463379,True,False,OTHER
BXF,Barsuan,Odisha,SER,"Sundargarh, Odisha",21.847398,85.119799,True,False,OTHER
AMO,Amolwa,Bihar,ECR,"Pashchim Champaran, Bihar",27.211161,84.478487,True,False,OTHER
BXN,BAYANA JN,Rajasthan,WCR,"Bayana, Rajasthan",26.916354,77.297131,True,False,OTHER
SKEN,Sukhshena,UNKNOWN,UNKNOWN,,25.790577,87.111962,True,False,OTHER
DNRP,DUNGARPUR,Rajasthan,NWR,"State Highway 10, Rajasthan",23.867175,73.695462,True,False,OTHER
CHBR,CHAURE BAZAR,Uttar Pradesh,NR,"State Highway 9, Uttar Pradesh",26.469531,82.118735,True,False,OTHER
DDW,DUDWA,Uttar Pradesh,NER,"Dudwa, Uttar Pradesh",28.50831,80.672161,True,False,OTHER
CKE,CHOKI SORATH,Gujarat,WR,"National Highway 8D, Gujarat",21.659142,70.525813,True,False,OTHER
CIH,Chilhia,Uttar Pradesh,NER,"State Highway 1A, Uttar Pradesh",27.35207,82.990864,True,False,OTHER
DGLE,DHULIAN GANGA,West Bengal,ER,"National Highway 34, West Bengal",24.672086,87.937644,True,False,OTHER
CDM,CHIDAMBARAM,Tamil Nadu,SR,"Chidambaram, Tamil Nadu",11.391471,79.703341,True,False,OTHER
COO,CHHOTI ODAI,Rajasthan,WCR,"SH 25, Rajasthan",26.558703,76.805294,True,False,OTHER
CAMU,CHAMUA,Bihar,ECR,"National Highway 28B, Bihar",27.137702,84.400834,True,False,OTHER
DHLI,Dethli,Gujarat,WR,"State Highway 19, Gujarat",23.486172,72.103051,True,False,OTHER
DHAE,DAINHAT,West Bengal,ER,"Daihaat Rd, West Bengal",23.60191,88.170269,True,False,OTHER
DAD,DEVARGUDDA,Karnataka,SWR,"Hanumanamatti, Karnataka",14.66779,75.576141,True,False,OTHER
DEW,Dewalgaon,Maharashtra,SECR,"Warsa Rd, Maharashtra",20.89116,80.079267,True,False,OTHER
BWSN,BIJWASAN,Delhi NCT,NR,"Bijwasan, Delhi NCT",28.5367,77.051292,True,False,Delhi
DBS,DOBBSPET,Karnataka,SWR,"Dobbasapete, Karnataka",13.23318,77.249155,True,False,OTHER
DCK,DHANDHUKA,Gujarat,WR,"Dhandhuka, Gujarat",22.384024,71.975613,True,False,OTHER
COB,Cooch Behar,West Bengal,NFR,"Cooch Behar, West Bengal",26.302968,89.66531,True,False,OTHER
CQA,Cherukara,Kerala,SR,"Cherukara, Kerala",10.929228,76.228119,True,False,OTHER
DEE,DELHI SARAI ROHILLA,Delhi NCT,NR,"New Rohtak road, Delhi NCT",28.662992,77.187106,True,False,Delhi
DBSI,DAYA BASTI,Delhi NCT,NR,"Zakhira, Delhi NCT",28.667329,77.17139,True,False,Delhi
CWN,Charawan,Punjab,NR,"State Highway 16, Punjab",30.501187,74.578082,True,False,OTHER
DOB,Dundlodh Mukundgarh,Rajasthan,NWR,"Mukandgarh, Rajasthan",27.938799,75.237354,True,False,OTHER
BWK,Bawani Khera,Haryana,NWR,"Bawani Khera, Haryana",28.939509,76.032707,True,False,OTHER
BARU,Baharu,West Bengal,ER,"Baharu, West Bengal",22.205278,88.44446,True,False,OTHER
DOX,DOHNA,Uttar Pradesh,NER,"State Highway 37, Uttar Pradesh",28.434064,79.432729,True,False,OTHER
DKJ,DORNAKAL JN,Andhra Pradesh,SCR,"Garla, Andhra Pradesh",17.445987,80.153157,True,False,OTHER
GGC,GANGAPUR CITY,Rajasthan,WCR,"Gangapur, Rajasthan",26.468979,76.727708,True,False,OTHER
DMPR,DHARAMPUR,Uttar Pradesh,NR,"National Highway 93, Uttar Pradesh",28.150306,78.265728,True,False,OTHER
DJI,DHORAJI,Gujarat,WR,"Dhoraji, Gujarat",21.72217,70.44478,True,False,OTHER
DLD,DALAUDA,Madhya Pradesh,WR,"Dalauda, Madhya Pradesh",23.948637,75.105361,True,False,OTHER
TKRU,TAKHRAU,Uttar Pradesh,NCR,"Takhrau, Uttar Pradesh",27.274196,79.212452,True,False,OTHER
DSK,DUSKHEDA,Maharashtra,CR,"Jalgaon, Maharashtra",21.073708,75.839083,True,False,OTHER
DING,Ding,Haryana,NWR,"Sirsa, Haryana",29.461054,75.260605,True,False,OTHER
DHPD,DHAPARA DHAM,West Bengal,ER,"National Highway 34, West Bengal",24.195866,88.246087,True,False,OTHER
DNE,DHAMNI,Maharashtra,SCR,"Hingoli, Maharashtra",19.647058,77.177888,True,False,OTHER
DHRJ,DHIRGANJ,Uttar Pradesh,NR,"State Highway 9, Uttar Pradesh",25.745642,81.924339,True,False,OTHER
GDG,GADAG JN,Karnataka,SWR,"Gadag, Karnataka",15.437048,75.642481,True,False,OTHER
DNJ,DAUNDAJ,Maharashtra,CR,"Indraprastha Rd, Maharashtra",18.230007,74.176781,True,False,OTHER
DVG,DAVANGERE,Karnataka,SWR,"Davanagere, Karnataka",14.467834,75.92229,True,False,OTHER
DRGM,DEORAGRAM,Madhya Pradesh,WCR,"Gajarbahara, Madhya Pradesh",24.096925,82.352464,True,False,OTHER
DMYA,DAMOY,Madhya Pradesh,WCR,"State Highway 11, Madhya Pradesh",23.971208,80.996787,True,False,OTHER
DRU,KADUR,Karnataka,SWR,"Kadur, Karnataka",13.552501,76.008846,True,False,OTHER
DTN,DHAMTAN SAHIB,Haryana,NR,"Jind District, Haryana",29.688827,76.004006,True,False,OTHER
FDK,FARIDKOT,Punjab,NR,"Faridkot, Punjab",30.682857,74.76138,True,False,OTHER
DULP,Daulatpur Haryana,Haryana,NR,"National Highway 65, Haryana",29.452123,75.88859,True,False,OTHER
DPSR,Dapsaura,Uttar Pradesh,NCR,"National Highway 86, Uttar Pradesh",25.983503,80.202954,True,False,OTHER
DMF,Dumerta,Orissa,SER,"Rourkela, Orissa",22.185683,84.914683,True,False,OTHER
DPJ,Dharmapuri,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",12.126595,78.154742,True,False,OTHER
DVA,Delvada,Gujarat,WR,"Delvada, Gujarat",20.773429,71.041529,True,False,OTHER
DKU,Dumri Khurd,Maharashtra,SECR,"Dumri Khurd, Maharashtra",21.310416,79.312269,True,False,OTHER
DNX,Dhansu,Haryana,NR,"National Highway 65, Haryana",29.211731,75.801658,True,False,OTHER
DIBL,Dholi Bhal,Gujarat,WR,"Rayaka, Gujarat",22.44572,72.0826,True,False,OTHER
DSPN,Deshpran Ph,West Bengal,UNKNOWN,"Bajkul, West Bengal",22.029347,87.817047,True,False,OTHER
DTJ,Detroj,Gujarat,WR,"State Highway 133, Gujarat",23.332028,72.176546,True,False,OTHER
GRN,GURNAY,Punjab,NR,"MDR 102, Punjab",29.874367,75.804677,True,False,OTHER
GILL,GILL,Punjab,NR,"Ludhiana, Punjab",30.840521,75.848169,True,False,OTHER
DTL,DARRITOLA,Chhattisgarh,SECR,"National Highway 78, Chhattisgarh",23.289638,82.395751,True,False,OTHER
DWT,Dewan Hat,West Bengal,NFR,"Dewan, West Bengal",26.302968,89.66531,True,False,OTHER
FNO,FUNGO HALT,Bihar,ECR,"Fungo, Bihar",25.61873,86.604476,True,False,OTHER
FRD,FARHEDI,Uttar Pradesh,NR,"Moradabad- Chandausi Rd, Uttar Pradesh",28.711717,78.793716,True,False,OTHER
GKJ,GOLAKGANJ,Assam,NFR,"Golokganj, Assam",26.108359,89.83065,True,False,OTHER
FTC,Fatehpur Chursi,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.843511,80.26179,True,False,OTHER
